"","AAPL","MSFT","CSCO","TMUS","UNH","JNJ","JPM","BAC","KO","DEO"
"2021-08-02",144.49263,281.914734,53.401711,144.910004,408.807098,166.85231,145.666809,36.945065,54.795662,192.313095
"2021-08-03",146.319641,284.191254,54.172161,144.5,415.034058,168.905624,147.324219,37.519291,54.834194,193.464203
"2021-08-04",145.912521,283.587494,53.632847,142.220001,414.679932,167.90802,145.734299,37.246777,54.044247,193.909195
"2021-08-05",146.021759,286.566772,53.70026,141.929993,404.498383,168.227646,147.574753,37.976723,54.429588,195.166687
"2021-08-06",145.325668,286.507416,53.536541,142.229996,408.36441,167.665894,151.766388,39.076511,54.564461,192.477539
"2021-08-09",145.275925,285.388885,53.420979,142.990005,404.183563,168.247025,151.60257,39.582607,54.574097,192.351791
"2021-08-10",144.788666,283.518219,53.555801,143.199997,405.078766,168.305115,153.462311,40.322289,54.718597,192.545242
"2021-08-11",145.047211,284.02301,53.796574,144.589996,401.104523,168.334183,155.293152,40.828388,54.651161,192.564606
"2021-08-12",148.060333,286.853821,54.306988,144.740005,399.353455,169.690155,155.900208,41.023037,54.75713,192.554916
"2021-08-13",148.26918,289.862854,54.384041,144.940002,403.003143,170.707123,154.156097,40.516937,55.132835,194.93454
"2021-08-16",150.277893,291.594971,54.20105,140.729996,410.42041,172.247101,153.144348,40.186035,55.373676,194.905518
"2021-08-17",149.353104,290.090424,53.941025,140.669998,414.916016,173.825851,151.29422,39.991379,55.181007,192.361465
"2021-08-18",145.544449,288.315369,53.112793,139.830002,410.528625,171.617554,149.91629,39.699398,54.429588,191.906799
"2021-08-19",145.882538,294.305145,55.154484,140.889999,420.926605,172.954178,148.66362,39.115437,54.776394,189.33374
"2021-08-20",147.364227,301.832123,56.069389,141.809998,422.716949,173.796814,149.087601,39.290627,54.564461,185.48381
"2021-08-23",148.875778,302.11972,56.377571,142.539993,418.437775,173.0466,150.995514,39.816193,54.371788,187.186295
"2021-08-24",148.786255,300.106598,57.128757,142.5,416.51947,170.883636,151.930206,40.370953,53.957542,187.234665
"2021-08-25",147.533279,299.501678,57.157646,139.860001,412.90921,169.753433,155.061874,41.023037,54.015343,186.905762
"2021-08-26",146.717865,296.605896,57.013191,137.580002,410.066254,168.847336,155.861664,40.915981,53.504768,186.592194
"2021-08-27",147.771942,297.230682,56.83984,138.380005,411.945221,168.486816,157.114334,41.353947,53.610733,188.463791
"2021-08-30",152.266754,301.068542,56.945778,137.899994,411.492645,169.198059,154.599365,40.546139,54.121315,188.199234
"2021-08-31",150.983963,299.372772,56.83984,137.020004,409.495728,168.681702,154.127197,40.633732,54.246548,188.24823
"2021-09-01",151.660172,299.323151,56.859104,137.740005,410.558105,169.276031,153.905579,40.088707,54.612625,192.138412
"2021-09-02",152.793808,298.648773,57.331005,136.130005,416.814606,170.435425,154.618652,40.127838,54.689693,192.11882
"2021-09-03",153.440186,298.638916,57.225063,136,415.978455,170.542618,153.68396,40.157177,54.651161,192.030624
"2021-09-07",155.816879,297.686859,56.705009,134.470001,414.384796,167.892502,153.414154,40.42131,53.630005,189.061539
"2021-09-08",154.245682,297.716614,56.512398,133.669998,408.630066,167.483276,152.72998,39.893055,54.35252,189.316315
"2021-09-09",153.211472,294.781219,56.435349,131.440002,407.80368,163.751724,153.394867,40.039795,53.813042,188.649979
"2021-09-10",148.139908,293.253998,55.751583,130.809998,398.731537,162.679962,151.631485,39.39415,53.572201,189.698471
"2021-09-13",148.71666,294.523346,55.953819,130.020004,409.205475,161.540009,154.040482,40.049576,54.015343,191.00174
"2021-09-14",147.294617,297.30011,55.732319,128.919998,407.250854,160.565735,151.352051,38.973503,54.054165,189.247726
"2021-09-15",148.199554,302.28833,55.433773,127.07,412.167023,161.169785,152.402359,39.266975,54.238594,188.209045
"2021-09-16",147.960892,302.685028,55.212273,128.910004,411.495728,160.974915,152.334915,39.570236,53.724152,187.807281
"2021-09-17",145.246094,297.379395,54.749996,128,414.773163,160.516998,151.939835,39.619148,52.840889,186.19043
"2021-09-20",142.143494,291.855682,53.825459,125.629997,407.408844,159.601151,147.391663,38.259377,52.472054,183.662292
"2021-09-21",142.630753,292.351532,53.218731,124.900002,407.053467,160.302658,147.410934,38.278938,52.462341,185.308533
"2021-09-22",145.037262,296.100159,53.469131,127.730003,403.460114,159.718063,150.234283,39.266975,52.539997,187.003754
"2021-09-23",146.011826,297.072021,54.595909,130.940002,402.798706,160.624176,155.312424,40.783264,52.452641,188.00325
"2021-09-24",146.101303,296.863739,54.63443,129.429993,401.86087,160.137024,157.104691,41.223476,52.307041,186.033661
"2021-09-27",144.559937,291.726807,54.143269,127.779999,400.074066,158.977585,160.901276,42.319111,52.035271,187.572098
"2021-09-28",141.119232,281.165222,53.469131,126.309998,393.509338,158.626862,160.034042,42.221291,51.093761,185.984665
"2021-09-29",142.034119,281.641235,53.430607,128.100006,395.276398,159.805756,159.908783,42.133251,51.404362,187.268326
"2021-09-30",140.711533,279.578522,52.419392,127.760002,385.730377,157.35051,157.731049,41.526737,50.928757,189.120331
"2021-10-01",141.855103,286.698914,53.103161,126.760002,387.398682,156.346985,161.045837,42.143032,51.462601,188.875351
"2021-10-04",138.364655,280.758606,52.579597,125.459999,382.048218,155.129089,160.872375,42.397377,51.433479,189.139938
"2021-10-05",140.323685,286.361725,53.0256,125.400002,388.385864,155.479843,163.499466,43.25824,51.52084,188.875351
"2021-10-06",141.208725,290.675537,52.298424,124.599998,389.195374,155.801361,163.84845,43.277805,52.132328,188.983154
"2021-10-07",142.491547,292.401154,53.345551,123.18,399.511383,157.194626,164.885696,43.160412,52.29734,189.335907
"2021-10-08",142.103699,292.401154,53.403732,121.220001,403.223206,156.795135,165.011719,43.375626,52.530281,189.835663
"2021-10-11",142.014221,291.786285,53.258297,117.190002,399.797668,156.132629,161.54126,42.827805,52.637054,189.139938
"2021-10-12",140.721466,290.44751,52.628075,116.279999,398.070099,153.638397,160.300415,42.593029,52.637054,189.345703
"2021-10-13",140.124802,293.848999,52.957729,116.459999,398.376129,155.109604,156.073822,42.201725,52.646767,193.245712
"2021-10-14",142.958908,300.235535,53.956383,119.260002,414.970612,155.996216,158.468262,44.089752,53.005894,195.401474
"2021-10-15",144.032883,301.68338,53.568558,117.559998,422.581787,157.15564,161.512192,45.361477,52.879711,195.264297
"2021-10-18",145.733383,304.737793,53.51038,117.379997,419.175964,156.005951,161.45401,45.273434,52.355576,194.245193
"2021-10-19",147.931061,305.669983,54.043648,118.559998,418.939087,159.659607,163.412201,45.469086,52.559406,195.950226
"2021-10-20",148.428253,304.856812,54.489643,121.940002,429.51178,159.571915,165.612747,46.065815,53.025307,197.576859
"2021-10-21",148.647034,308.178986,53.995159,116.849998,436.609589,159.201675,164.313751,45.81147,52.753532,195.675858
"2021-10-22",147.86145,306.592285,53.432819,116.870003,443.401337,159.513458,166.523972,46.535374,52.850597,197.400467
"2021-10-25",147.811722,305.570831,53.461903,115.93,443.727142,159.864227,165.709702,46.476685,52.637054,195.724854
"2021-10-26",148.487946,307.534332,54.111515,116.360001,448.811096,161.491302,166.155594,46.916889,52.870007,196.44017
"2021-10-27",148.020569,320.485901,54.470253,116.620003,447.666016,159.532959,162.694855,46.016903,53.889164,194.852753
"2021-10-28",151.719833,321.656097,54.528427,116.040001,449.60083,158.665817,165.14743,46.74081,54.39389,196.734146
"2021-10-29",148.965256,328.865723,54.266644,115.029999,454.566376,158.695053,164.691818,46.74081,54.714195,195.65625
"2021-11-01",148.129959,326.63443,54.392685,115.860001,448.287903,158.831467,164.604584,46.809288,54.520065,197.145691
"2021-11-02",149.184036,330.36319,55.866428,115.800003,446.244446,161.335419,165.254059,46.838634,54.452126,198.635147
"2021-11-03",150.645859,331.225952,55.895523,121.940002,451.466614,160.819031,165.312225,47.317974,54.636551,200.320557
"2021-11-04",150.118805,333.645721,55.381645,122.650002,450.903961,160.370865,163.140762,46.300602,54.937439,199.928619
"2021-11-05",150.65657,333.268829,55.333168,122.669998,449.966125,159.230911,162.908112,45.948429,55.170391,200.536133
"2021-11-08",149.820038,334.191132,55.265301,120.860001,456.688782,158.685303,163.887207,46.310379,54.675377,200.281372
"2021-11-09",150.188492,333.15979,55.691902,119.860001,458.396637,158.334534,162.646378,45.860386,54.830677,199.820816
"2021-11-10",147.310425,328.052521,56.011864,119.550003,454.003662,160.049332,162.491257,46.20277,55.053917,199.36026
"2021-11-11",147.26062,329.669006,55.0326,118.470001,451.525848,158.870407,162.481567,46.457119,55.07333,199.918823
"2021-11-12",149.371902,333.923401,55.090775,118.239998,453.105347,160.770325,161.754532,45.889729,54.947144,200.722321
"2021-11-15",149.381851,333.278809,55.527081,117.769997,445.020325,159.318604,161.463699,46.026684,54.956848,200.928101
"2021-11-16",150.377716,336.690247,55.265301,118.360001,443.855469,158.490433,160.300415,46.056034,54.568604,202.456741
"2021-11-17",152.857468,336.918701,55.0326,117.190002,443.194122,159.084778,159.437653,45.498428,54.267704,205.455231
"2021-11-18",157.219406,339.054749,51.99786,116.980003,443.707397,158.227371,158.061096,45.312561,53.782398,205.768799
